	make	model	ramat_gimur	fieldyear	fielddoors	fieldsitting	fieldprice	fieldgroupy	fieldcontinous_value	fieldguarantee	fieldchassis	fieldlaunch	fieldignition	fieldgearbox	fieldgear	fieldengine	fieldpiston	fieldcapacity	fieldpower	fieldloops	fieldmoment	fieldloopmoment	fieldattitude	fielddifferential	fieldpulling	fieldacceleration	fieldspeed	fieldurban_consumption	fieldintercity_consumption	fieldconsumption	fieldelectricity_use	fieldbattery_capacity	fieldelectric_range	fieldhome_charging_time	fieldfast_charging_time	fieldpollution	fieldbreaking	fieldbrake	fieldairbag	fieldstability	fieldcenairbag	fieldizofix	fieldpressure_sensor	fieldbelt_warning	fieldautonomous_braking	fieldpedestrian_identification	fieldtwo_wheeler_identification	fieldadaptive_cruise_control	fieldlane_assist	fieldblind_spot	fieldrear_traffic	fieldrear_traffic_braking	fieldalert_fatigue	fieldhigh_beam_assist	fieldtraffic_sign_recognition	fieldcrossing_warning_open_door	fieldchild_rear_seat	fieldadditional_safety_equipment	fieldlength	fieldwidth	fieldheight	fieldwheel	fieldcargo	fieldchaircargo	fieldselfweight	fieldtowing_without_brakes	fieldtowing_with_brakes	fieldtire	fieldfuel	fieldbelly	fieldcapproach	fieldcabandonment	fieldaudio	fieldbluetooth	fielddisc_changer	fieldtouch_screen	fieldscreen_size	fieldgps	fieldaudio_connections	fieldconnectivity	fieldwireless_charging	fieldseat_screens	fieldwindows	fieldairconditioning	fieldsunroof	fieldhook	fieldrowing	fieldupholstery	fieldautochair	fieldhotchair	fieldmassage_seats	fieldlight	fieldfog	fieldrain	fielddark	fieldparking_sensors	fieldparking_camers	fieldautomatic_parking	fieldcomputer	fielddigital_cluster	fieldhead_up_display	fieldwithout_key	fieldfolding_mirrors	fieldinside_mirror	fieldleather	fieldheated_steering_wheel	fieldpaddle_shifters	fielddriving_mode	fieldstop_start	fieldelectric_handbrake	fieldambient_light	fieldhill_assist	fieldsuspension_dampers	fieldelectric_tailgate	fieldmore_equ	fieldprice_equ
822	קיה	פורטה		2011	4	5	--	3	--	--		2008	קדמית	אוטומטית - טיפטרוניק	6	בנזין	4	1591	126	6300	16	4200				12	190	11.1	17.8	14.7	--	--	--	--	--	6	אין ציון	ABS + EBD + BAS	6	יש	אין	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	--	453.0	177.5	146.0	265.0	415	--	1273	500	750	195/65R15	52				מקורית + שליטה מההגה	אין	אין	אין	--	אין	USB	אין	אין	אין	4	מזגן רגיל	אין	אין	ללא	בד	אין	אין	אין	רגילים	אין	אין	אין	אין	אין	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	רגילים	אין	--	--
823	קיה	פורטה		2010	4	5	--	2	--	--		2008	קדמית	אוטומטית - טיפטרוניק	4	בנזין	4	1591	124	6300	16	4200				12	190	10.9	17.2	14.1	--	--	--	--	--	5	אין ציון	ABS + EBD	6	יש	אין	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	--	453.0	177.5	146.0	265.0	415	--	1261	500	750	195/65R15	52				מקורית + שליטה מההגה	אין	אין	אין	--	אין	USB	אין	אין	אין	4	מזגן רגיל	אין	אין	ללא	בד	אין	אין	אין	רגילים	אין	אין	אין	אין	אין	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	רגילים	אין	--	--
824	קיה	פורטה		2011	4	5	--	3	--	--		2008	קדמית	אוטומטית - טיפטרוניק	6	בנזין	4	1591	126	6300	16	4200				12	190	11.1	17.8	14.7	--	--	--	--	--	6	אין ציון	ABS + EBD + BAS	6	יש	אין	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	--	453.0	177.5	146.0	265.0	415	--	1273	500	750	205/55R16	52				מקורית + שליטה מההגה	אין	אין	אין	--	אין	USB	אין	אין	אין	4	בקרת אקלים	אין	יש	ללא	בד	אין	אין	אין	רגילים	יש	אין	אין	אין	אין	אין	יש	אין	אין	אין	אין	אין	יש	אין	אין	אין	אין	אין	אין	אין	רגילים	אין	--	--
825	קיה	פורטה		2012	4	5	--	3	--	--		2008	קדמית	אוטומטית - טיפטרוניק	6	בנזין	4	1591	126	6300	16	4200				12	190	11.1	17.8	14.7	--	--	--	--	--	6	אין ציון	ABS + EBD + BAS	6	יש	אין	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	--	453.0	177.5	146.0	265.0	415	--	1273	500	750	195/65R15	52				מקורית + שליטה מההגה	אין	אין	אין	--	אין	USB	אין	אין	אין	4	מזגן רגיל	אין	אין	ללא	בד	אין	אין	אין	רגילים	אין	אין	אין	אין	אין	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	רגילים	אין	--	--
826	קיה	קארנס		2010	5	5	--	5	--	--		2006	קדמית	אוטומטית - טיפטרוניק	4	טורבו דיזל	4	1991	140	4000	31.1	1800				12.6	187	10.4	17.5	14	--	--	--	--	--	15		ABS + EBD + BAS	2	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	454.5	182.0	165.0	270.0	74	1068	1681	--	--	205/65R15	55				ללא	אין	אין	אין	--	אין	אין	--	--	אין	4	מזגן רגיל	אין	אין	ללא	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	אין	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
827	קיה	קארנס		2009	5	5+2	--	4	--	--		2006	קדמית	אוטומטית - טיפטרוניק	4	בנזין	4	1998	145	6000	19.2	4250				11.5	181	8.5	14.4	11.6	--	--	--	--	--	13		ABS + EBD + BAS	6	אין	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	454.5	182.0	172.0	270.0	75	414	1572	--	--	205/65R15	55				מקורית	אין	אין	אין	--	אין	USB	--	--	אין	4	מזגן רגיל	אין	יש	ללא	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	אין	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
828	קיה	קארנס		2012	5	7	--	4	--	--		2006	קדמית	אוטומטית - טיפטרוניק	4	בנזין	4	1998	145	6000	19.2	4250				11.5	181	8.5	14.4	11.6	--	--	--	--	--	13		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	454.5	182.0	172.0	270.0	75	414	1572	--	--	205/65R15	55				מקורית	אין	אין	אין	--	אין	USB	--	--	אין	4	מזגן רגיל	אין	יש	ללא	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	אין	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
829	קיה	קארנס		2008	5	5	--	5	--	--		2006	קדמית	אוטומטית - טיפטרוניק	4	טורבו דיזל	4	1991	140	4000	31.1	1800				12.6	187	10.4	17.5	14	--	--	--	--	--	--		ABS + EBD + BAS	2	אין	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	454.5	182.0	165.0	270.0	74	1068	1681	--	--	205/65R15	55				ללא	אין	אין	אין	--	אין	אין	--	--	אין	4	מזגן רגיל	אין	אין	ללא	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	אין	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
830	קיה	קארנס		2010	5	5+2	--	4	--	--		2006	קדמית	אוטומטית - טיפטרוניק	4	בנזין	4	1998	145	6000	19.2	4250				11.5	181	8.5	14.4	11.6	--	--	--	--	--	13		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	454.5	182.0	172.0	270.0	75	414	1572	--	--	205/65R15	55				מקורית	אין	אין	אין	--	אין	USB	--	--	אין	4	מזגן רגיל	אין	יש	ללא	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	אין	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
831	קיה	קארנס		2011	5	5+2	--	4	--	--		2006	קדמית	אוטומטית - טיפטרוניק	4	בנזין	4	1998	145	6000	19.2	4250				11.5	181	8.5	14.4	11.6	--	--	--	--	--	13		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	454.5	182.0	172.0	270.0	75	414	1572	--	--	205/65R15	55				מקורית	אין	אין	אין	--	אין	USB	--	--	אין	4	מזגן רגיל	אין	יש	ללא	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	אין	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
832	קיה	קארנס		2008	5	5+2	--	4	--	--		2006	קדמית	אוטומטית - טיפטרוניק	4	בנזין	4	1998	145	6000	19.2	4250				11.5	181	8.5	14.4	11.6	--	--	--	--	--	--		ABS + EBD + BAS	6	אין	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	454.5	182.0	172.0	270.0	75	414	1572	--	--	205/65R15	55				מקורית	אין	אין	אין	--	אין	USB	--	--	אין	4	מזגן רגיל	אין	יש	ללא	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	אין	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
833	קיה	קארנס		2007	5	5	--	5	--	--		2006	קדמית	אוטומטית - טיפטרוניק	4	טורבו דיזל	4	1991	140	4000	31.1	1800				12.6	187	10.4	17.5	14	--	--	--	--	--	--		ABS + EBD + BAS	2	אין	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	454.5	182.0	165.0	270.0	74	1068	1681	--	--	205/65R15	55				ללא	אין	אין	אין	--	אין	אין	--	--	אין	4	מזגן רגיל	אין	אין	ללא	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	אין	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
834	קיה	קארנס		2007	5	5+2	--	4	--	--		2006	קדמית	אוטומטית - טיפטרוניק	4	בנזין	4	1998	145	6000	19.2	4250				11.5	181	8.5	14.4	11.6	--	--	--	--	--	--		ABS + EBD + BAS	6	אין	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	454.5	182.0	172.0	270.0	75	414	1572	--	--	205/65R15	55				מקורית	אין	אין	אין	--	אין	USB	--	--	אין	4	מזגן רגיל	אין	יש	ללא	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	אין	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
835	קיה	קארנס		2009	5	5	--	5	--	--		2006	קדמית	אוטומטית - טיפטרוניק	4	טורבו דיזל	4	1991	140	4000	31.1	1800				12.6	187	10.4	17.5	14	--	--	--	--	--	15		ABS + EBD + BAS	2	אין	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	454.5	182.0	165.0	270.0	74	1068	1681	--	--	205/65R15	55				ללא	אין	אין	אין	--	אין	אין	--	--	אין	4	מזגן רגיל	אין	אין	ללא	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	אין	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
836	קיה	סיד_סטיישן_SW		2018	5	5	--	3	--	--		2012	קדמית	ידנית	6	טורבו דיזל	4	1582	136	4000	28	1500				10.1	194	21.3	27.8	25	--	--	--	--	--	7		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	"מערכת ""מובילאיי"" בהתקנה מקומית"	450.5	178.0	148.5	265.0	528	1660	1389	650	1500	195/65R15	53				מקורית + שליטה מההגה	אין	אין	אין	--	אין	כונן קשיח + USB+ AUX	אין	אין	אין	4	מזגן רגיל	אין	אין	ללא	בד	אין	אין	אין	רגילים	אין	אין	אין	אין	אין	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	רגילים	אין	מערכת עזר לזינוק בעליה, מסילות גג	--
837	קיה	סיד_סטיישן_SW		2014	5	5	--	3	--	--		2012	קדמית	אוטומטית - רובוטית כפולת מצמדים	6	בנזין	4	1591	135	6300	16.7	4850				11.1	192	12.1	19.6	15.8	--	--	--	--	--	4		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	--	450.5	178.0	148.5	265.0	528	1660	1349	550	750	195/65R15	53				מקורית + שליטה מההגה	יש	אין	אין	--	אין	כונן קשיח + USB+ AUX	אין	אין	אין	4	מזגן רגיל	אין	אין	יש	בד	אין	אין	אין	רגילים	יש	אין	אין	אין	אין	אין	יש	אין	אין	אין	יש	אין	יש	אין	יש	יש	אין	אין	אין	אין	רגילים	אין	--	--
838	קיה	סיד_סטיישן_SW		2017	5	5	--	4	--	--		2012	קדמית	אוטומטית - רובוטית כפולת מצמדים	7	טורבו דיזל	4	1582	136	4000	30	1750				10.5	197	19.6	25	22.7	--	--	--	--	--	6		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	--	450.5	178.0	148.5	265.0	528	1660	1416	650	1500	205/55R16	53				מקורית + שליטה מההגה	יש	אין	אין	--	אין	כונן קשיח + USB+ AUX	אין	אין	אין	4	בקרת אקלים מפוצלת	אין	אין	יש	בד	אין	אין	אין	רגילים	יש	אין	אין	אין	אין	אין	יש	אין	אין	אין	אין	אין	יש	אין	יש	יש	אין	אין	אין	אין	רגילים	אין	מסילות גג	--
839	קיה	סיד_סטיישן_SW		2018	5	5	--	4	--	--		2012	קדמית	אוטומטית - רובוטית כפולת מצמדים	7	טורבו דיזל	4	1582	136	4000	30	1750				10.5	197	19.6	25	22.7	--	--	--	--	--	6		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	"מערכת ""מובילאיי"" בהתקנה מקומית"	450.5	178.0	148.5	265.0	528	1660	1416	650	1500	205/55R16	53				מקורית + שליטה מההגה	יש	אין	אין	--	אין	כונן קשיח + USB+ AUX	אין	אין	אין	4	בקרת אקלים מפוצלת	אין	אין	יש	בד	אין	אין	אין	רגילים	יש	אין	אין	אין	אין	אין	יש	אין	אין	אין	אין	אין	יש	אין	יש	יש	אין	אין	אין	אין	רגילים	אין	מסילות גג	--
840	קיה	סיד_סטיישן_SW		2015	5	5	--	3	--	--		2012	קדמית	אוטומטית - רובוטית כפולת מצמדים	6	בנזין	4	1591	135	6300	16.7	4850				11.1	192	12.1	19.6	15.8	--	--	--	--	--	5		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	--	450.5	178.0	148.5	265.0	528	1660	1349	550	750	195/65R15	53				מקורית + שליטה מההגה	יש	אין	אין	--	אין	כונן קשיח + USB+ AUX	אין	אין	אין	4	מזגן רגיל	אין	אין	יש	בד	אין	אין	אין	רגילים	יש	אין	אין	אין	אין	אין	יש	אין	אין	אין	יש	אין	יש	אין	יש	יש	אין	אין	אין	אין	רגילים	אין	--	--
841	קיה	סיד_סטיישן_SW		2013	5	5	--	3	--	--		2012	קדמית	ידנית	6	טורבו דיזל	4	1582	128	4000	26.5	1500				11.2	193	19.6	25.6	23.2	--	--	--	--	--	14		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	--	450.5	178.0	148.5	265.0	528	1660	1431	550	750	195/55R15	53				מקורית + שליטה מההגה	אין	אין	אין	--	אין	כונן קשיח + USB+ AUX	אין	אין	אין	4	מזגן רגיל	אין	אין	ללא	בד	אין	אין	אין	רגילים	אין	אין	אין	אין	אין	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	רגילים	אין	--	--
842	קיה	סיד_סטיישן_SW		2015	5	5	--	4	--	--		2012	קדמית	אוטומטית - טיפטרוניק	6	טורבו דיזל	4	1582	128	4000	26.5	1500				12.1	185	13.3	21.7	17.8	--	--	--	--	--	15		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	--	450.5	178.0	148.5	265.0	528	1660	1445	550	750	205/55R16	53				מקורית + שליטה מההגה	יש	אין	אין	--	אין	כונן קשיח + USB+ AUX	אין	אין	אין	4	בקרת אקלים מפוצלת	אין	אין	יש	בד	אין	אין	אין	רגילים	יש	אין	אין	אין	אין	אין	יש	אין	אין	אין	אין	אין	יש	אין	יש	יש	אין	אין	אין	אין	רגילים	אין	--	--
843	קיה	סיד_סטיישן_SW		2016	5	5	--	3	--	--		2012	קדמית	אוטומטית - רובוטית כפולת מצמדים	6	בנזין	4	1591	135	6300	16.7	4850				11.1	192	13.3	20.4	16.9	--	--	--	--	--	5		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	--	450.5	178.0	148.5	265.0	528	1660	1330	550	750	195/65R15	53				מקורית + שליטה מההגה	יש	אין	אין	--	אין	כונן קשיח + USB+ AUX	אין	אין	אין	4	מזגן רגיל	אין	אין	יש	בד	אין	אין	אין	רגילים	יש	אין	אין	אין	אין	אין	יש	אין	אין	אין	יש	אין	יש	אין	יש	יש	אין	אין	אין	אין	רגילים	אין	מסילות גג	--
844	קיה	סיד_סטיישן_SW		2018	5	5	--	3	--	--		2012	קדמית	אוטומטית - רובוטית כפולת מצמדים	6	בנזין	4	1591	135	6300	16.7	4850				11.1	192	13.3	20.4	16.9	--	--	--	--	--	7		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	"מערכת ""מובילאיי"" בהתקנה מקומית"	450.5	178.0	148.5	265.0	528	1660	1330	550	750	195/65R15	53				מקורית + שליטה מההגה	יש	אין	אין	--	אין	כונן קשיח + USB+ AUX	אין	אין	אין	4	מזגן רגיל	אין	אין	יש	בד	אין	אין	אין	רגילים	יש	אין	אין	אין	אין	אין	יש	אין	אין	אין	יש	אין	יש	אין	יש	יש	אין	אין	אין	אין	רגילים	אין	מסילות גג	--
845	קיה	סיד_סטיישן_SW		2016	5	5	--	3	--	--		2012	קדמית	ידנית	6	טורבו דיזל	4	1582	136	4000	28	1500				10.1	194	21.3	27.8	25	--	--	--	--	--	4		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	--	450.5	178.0	148.5	265.0	528	1660	1389	650	1500	195/65R15	53				מקורית + שליטה מההגה	אין	אין	אין	--	אין	כונן קשיח + USB+ AUX	אין	אין	אין	4	מזגן רגיל	אין	אין	ללא	בד	אין	אין	אין	רגילים	אין	אין	אין	אין	אין	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	רגילים	אין	מערכת עזר לזינוק בעליה, מסילות גג	--
846	קיה	סיד_סטיישן_SW		2015	5	5	--	4	--	--		2012	קדמית	ידנית	6	טורבו דיזל	4	1582	128	4000	26.5	1500				11.2	193	19.6	25.6	23.2	--	--	--	--	--	14		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	--	450.5	178.0	148.5	265.0	528	1660	1431	550	750	195/65R15	53				מקורית + שליטה מההגה	אין	אין	אין	--	אין	כונן קשיח + USB+ AUX	אין	אין	אין	4	מזגן רגיל	אין	אין	ללא	בד	אין	אין	אין	רגילים	אין	אין	אין	אין	אין	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	רגילים	אין	--	--
847	קיה	סיד_סטיישן_SW		2017	5	5	--	4	--	--		2012	קדמית	אוטומטית - רובוטית כפולת מצמדים	7	טורבו דיזל	4	1582	136	4000	30	1750				10.5	197	19.6	25	22.7	--	--	--	--	--	6		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	--	450.5	178.0	148.5	265.0	528	1660	1416	650	1500	205/55R16	53				מקורית + שליטה מההגה	יש	אין	אין	--	אין	כונן קשיח + USB+ AUX	אין	אין	אין	4	מזגן רגיל	אין	אין	יש	בד	אין	אין	אין	רגילים	יש	אין	אין	אין	אין	אין	יש	אין	אין	אין	אין	אין	יש	אין	יש	יש	אין	אין	אין	אין	רגילים	אין	מסילות גג	--
848	קיה	סיד_סטיישן_SW		2016	5	5	--	4	--	--		2012	קדמית	אוטומטית - רובוטית כפולת מצמדים	7	טורבו דיזל	4	1582	136	4000	30	1750				10.5	197	19.6	25	22.7	--	--	--	--	--	4		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	--	450.5	178.0	148.5	265.0	528	1660	1416	650	1500	205/55R16	53				מקורית + שליטה מההגה	יש	אין	אין	--	אין	כונן קשיח + USB+ AUX	אין	אין	אין	4	בקרת אקלים מפוצלת	אין	אין	יש	בד	אין	אין	אין	רגילים	יש	אין	אין	אין	אין	אין	יש	אין	אין	אין	אין	אין	יש	אין	יש	יש	אין	אין	אין	אין	רגילים	אין	מסילות גג	--
849	קיה	סיד_סטיישן_SW		2014	5	5	--	3	--	--		2012	קדמית	ידנית	6	טורבו דיזל	4	1582	128	4000	26.5	1500				11.2	193	19.6	25.6	23.2	--	--	--	--	--	14		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	--	450.5	178.0	148.5	265.0	528	1660	1431	550	750	195/65R15	53				מקורית + שליטה מההגה	אין	אין	אין	--	אין	כונן קשיח + USB+ AUX	אין	אין	אין	4	מזגן רגיל	אין	אין	ללא	בד	אין	אין	אין	רגילים	אין	אין	אין	אין	אין	אין	יש	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	אין	רגילים	אין	--	--
