,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,hanaa_nm,automatic_ind,delek_cd,n_model
1024,ב.מ.וו,X5,EXCLUSIVE,2016,5,5,--,7,16120,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,306,5800,40.8,1200,6.5,235,8.8,14.4,11.7,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2105,0,0,255/50R19,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4,1,1,X5
1025,ב.מ.וו,X5,EXECUTIVE,2017,5,5,--,7,12276,--,אחודה,2013,אחורית,אוטומטית - טיפטרוניק,8,טורבו דיזל,4,1995,218,4000,45.9,1500,8.2,220,15.1,19.2,17.5,--,--,--,--,--,13,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2070,0,0,255/55R18,75,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",2X4,1,2,X5
1026,ב.מ.וו,X5,EXECUTIVE,2015,5,5,--,7,--,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000,57.1,1500,6.9,230,14,17.5,16.1,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,0,0,255/55R18,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4,1,2,X5
1027,ב.מ.וו,X5,EXCLUSIVE,2018,5,5,--,7,13508,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,היברידי נטען (בנזין),4,1997,313,5000,45.9,1250,6.8,210,--,--,29.4,--,--,--,--,--,2,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,500,1720,2305,0,0,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,4X4,1,7,X5
1028,ב.מ.וו,X5,EXECUTIVE,2014,5,5,--,7,--,--,אחודה,2013,אחורית,אוטומטית - טיפטרוניק,8,טורבו דיזל,4,1995,218,4000,45.9,1500,8.2,220,15.1,19.2,17.5,--,--,--,--,--,9,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2070,0,0,255/55R18,75,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",2X4,1,2,X5
1029,ב.מ.וו,X5,EXECUTIVE,2018,5,5,--,7,13678,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,306,5800,40.8,1200,6.5,235,8.8,14.4,11.7,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2105,0,0,255/55R18,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4,1,1,X5
1030,ב.מ.וו,X5,LUXURY,2015,5,5,--,7,--,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,313,4400,64.2,1500,5.9,236,14.7,17.9,16.7,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2185,0,0,"ק' 255/50R19 , א' 285/45R19",85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4,1,2,X5
1031,ב.מ.וו,X5,EXECUTIVE,2014,5,5,--,7,--,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,306,5800,40.8,1200,6.5,235,8.8,14.4,11.7,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2105,0,0,255/55R18,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4,1,1,X5
1032,ב.מ.וו,X5,EXECUTIVE,2016,5,5,--,7,13678,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,306,5800,40.8,1200,6.5,235,8.8,14.4,11.7,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2105,0,0,255/55R18,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4,1,1,X5
1033,ב.מ.וו,X5,EXECUTIVE,2016,5,5,--,7,13678,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000,57.1,1500,6.9,230,14,17.5,16.1,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,0,0,255/55R18,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4,1,2,X5
1034,ב.מ.וו,X5,EXCLUSIVE,2016,5,5,--,7,20287,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,381,4000,75.4,2000,5.3,250,13.1,16.1,14.9,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,0,0,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4,1,2,X5
1035,ב.מ.וו,X5,LUXURY,2015,5,5,--,7,--,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000,57.1,1500,6.9,230,14,17.5,16.1,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2145,0,0,255/50R19,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4,1,2,X5
1036,ב.מ.וו,X5,LUXURY,2014,5,5,--,7,--,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,381,4000,75.4,2000,5.3,250,13.1,16.1,14.9,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0.0,0.0,0.0,0.0,--,--,--,0,0,--,--,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4,1,2,X5
1037,ב.מ.וו,X5,EXECUTIVE,2017,5,5,--,7,13678,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,306,5800,40.8,1200,6.5,235,8.8,14.4,11.7,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2105,0,0,255/55R18,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4,1,1,X5
1038,ב.מ.וו,X5,LUXURY,2014,5,5,--,7,--,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,449,5500,66.2,2000,5,250,7,12,9.5,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0.0,0.0,0.0,0.0,--,--,--,0,0,--,--,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4,1,1,X5
1039,ב.מ.וו,X5,EXCLUSIVE,2017,5,5,--,7,16120,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,306,5800,40.8,1200,6.5,235,8.8,14.4,11.7,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2105,0,0,255/50R19,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4,1,1,X5
1040,ב.מ.וו,X5,EXECUTIVE,2015,5,5,--,7,--,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,306,5800,40.8,1200,6.5,235,8.8,14.4,11.7,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2105,0,0,255/55R18,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4,1,1,X5
1041,ב.מ.וו,X5,EXCLUSIVE,2018,5,5,--,7,16120,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,306,5800,40.8,1200,6.5,235,8.8,14.4,11.7,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2105,0,0,255/50R19,85,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,"קסנון, כולל אור גבוה (בי-קסנון)",יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",4X4,1,1,X5
1042,ב.מ.וו,X5,EXCLUSIVE,2017,5,5,--,7,12640,--,אחודה,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,היברידי נטען (בנזין),4,1997,313,5000,45.9,1250,6.8,210,--,--,29.4,--,--,--,--,--,2,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,500,1720,2305,0,0,"ק' - 275/40R20, א' - 315/35R20",85,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,4X4,1,7,X5
1043,ב.מ.וו,X5,EXECUTIVE,2016,5,5,--,7,12276,--,אחודה,2013,אחורית,אוטומטית - טיפטרוניק,8,טורבו דיזל,4,1995,218,4000,45.9,1500,8.2,220,15.1,19.2,17.5,--,--,--,--,--,11,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,488.6,193.8,176.2,293.3,650,1870,2070,0,0,255/55R18,75,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"7 מקומות ישיבה, מצלמות היקפיות, תצוגה עילית של נתוני הנסיעה על השמשה הקדמית, מסכים במושבים האחוריים, מערכת ראיית לילה, בקרת שיוט אקטיבית, אזהרת סטיה מנתיב, חישוקים מוגדלים",2X4,1,2,X5
